activity_year,state_code,county_code,action_taken,aus_1,loan_purpose,applicant_sex,occupancy_type,construction_method,census_tract,debt_to_income_ratio,loan_to_value_ratio,income,loan_amount,total_units,applicant_age,intro_rate_period
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019005600,0.25,1264,45000,105000,1,50,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019001000,0.38,1264,31000,85000,1,70,NA
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010601,0.25,2514,130000,55000,1,50,NA
2019,IL,Missing,Application approved but not accepted,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019005500,0.7000000000000001,2059,106000,25000,1,50,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019001203,0.42,1264,22000,95000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010900,0.36,2882,113000,275000,1,40,NA
2019,IL,Missing,Preapproval request denied,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019000800,0.55,1733,14000,35000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001205,0.36,445,140000,125000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019010700,0.25,1580,67000,155000,1,40,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019001100,0.25,1693,59000,135000,1,50,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019001205,0.37,1264,31000,115000,1,30,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17019005500,0.36,3310,24000,95000,1,30,NA
2019,IL,Missing,Loan originated,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019005500,0.325,3224,106000,35000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005600,0.1,1264,44000,55000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001204,0.25,1264,70000,115000,2,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019005500,0.325,2260,22000,65000,1,40,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019005600,0.325,1693,52000,85000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17019001201,0.25,1264,80000,135000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019000500,0.37,608,142000,95000,1,40,NA
2019,IL,Missing,Loan originated,Not applicable,Home improvement,information not provided by applicant,Principal residence,Site-built,17019010700,0.325,2920,104000,35000,1,50,12
2019,IL,Missing,Application denied,Not applicable,Other purpose,information not provided by applicant,Principal residence,Site-built,17019010204,0.43,2001,25000,15000,1,50,NA
2019,IL,Missing,Loan originated,Not applicable,Home improvement,information not provided by applicant,Principal residence,Site-built,17019010700,0.4,1580,117000,185000,1,60,12
2019,IL,Missing,Loan originated,Not applicable,Other purpose,information not provided by applicant,Principal residence,Site-built,17019001203,0.325,3093,40000,15000,1,30,12
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019006000,0.39,1264,197000,105000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019001205,0.36,1580,123000,225000,1,40,NA
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019001100,0.36,1952,70000,105000,1,70,NA
2019,IL,Missing,Application denied,Not applicable,Other purpose,Female,Principal residence,Site-built,17019001301,0.7000000000000001,2111,15000,85000,1,70,12
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17019001301,0.1,1991,64000,35000,1,60,12
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,information not provided by applicant,Principal residence,Site-built,17019001301,0.7000000000000001,3183,117000,155000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019001201,0.44,1051,102000,85000,1,70,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Principal residence,Site-built,17019010800,0.42,3491,45000,95000,1,30,NA
2019,IL,Missing,Loan originated,Guaranteed Underwriting System,Home purchase,Male,Principal residence,Site-built,17019010500,0.25,4,68000,135000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Female,Principal residence,Site-built,17019010900,0.36,2310,38000,75000,1,70,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019005701,0.325,2359,33000,85000,1,30,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019005402,0.42,1693,47000,175000,1,30,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17019010700,0.41000000000000003,1580,59000,195000,1,40,NA
2019,IL,Missing,Loan originated,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010100,0.325,1536,62000,15000,1,30,12
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019001400,0.25,2334,84000,115000,1,50,NA
2019,IL,Missing,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Male,Investment property,Site-built,17019001100,0.48,1051,94000,115000,1,40,NA
2019,IL,Coles,Application denied,Not applicable,Home purchase,Male,Principal residence,Site-built,17029000500,0.41000000000000003,36,42000,95000,1,30,NA
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17035972600,0.39,2423,71000,215000,1,60,NA
2019,IL,Cumberland,Loan originated,Not applicable,Other purpose,Male,Principal residence,Site-built,17035972600,0.25,2556,68000,35000,1,30,60
2019,IL,Coles,Loan originated,Not applicable,Cash-out refinancing,Male,Investment property,Site-built,17029001100,0.325,1112,106000,55000,1,40,NA
2019,IL,Cumberland,Loan originated,Not applicable,Other purpose,Male,Principal residence,Site-built,17035972600,0.25,1580,97000,65000,1,40,60
2019,IL,Cumberland,Application approved but not accepted,Not applicable,Home improvement,Female,Principal residence,Site-built,17035972400,0.43,2531,62000,55000,1,50,60
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000500,0.42,1751,42000,95000,1,30,NA
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17035972500,0.25,2361,108000,245000,1,30,NA
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17035972400,0.325,1264,52000,155000,1,30,NA
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Female,Principal residence,Site-built,17035972500,0.41000000000000003,2887,45000,55000,1,40,NA
2019,IL,Cumberland,Loan originated,Not applicable,Home improvement,Male,Principal residence,Site-built,17035972600,0.25,2930,63000,5000,1,30,60
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17035972600,0.25,1264,63000,145000,1,30,NA
2019,IL,Cumberland,Loan originated,Not applicable,Cash-out refinancing,Male,Principal residence,Manufactured home,17035972500,0.325,2570,53000,65000,1,50,84
2019,IL,Cumberland,Loan originated,Not applicable,Refinancing,Male,Principal residence,Manufactured home,17035972600,0.25,2246,51000,85000,1,30,84
2019,IL,Cumberland,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17035972600,0.38,2134,44000,85000,1,50,NA
2019,IL,Coles,Application approved but not accepted,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17029000600,0.325,3477,99000,355000,1,30,NA
2019,IL,Cumberland,Loan originated,Guaranteed Underwriting System,Home purchase,Male,Principal residence,Site-built,17035972400,0.25,3476,29000,45000,1,30,NA
2019,IL,Coles,Loan originated,Not applicable,Home purchase,Male,Principal residence,Site-built,17029000600,0.325,3126,99000,305000,1,30,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000600,0.25,1693,450000,205000,1,30,NA
2019,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Second residence,Site-built,17019005800,0.25,1084,147000,125000,1,60,NA
2019,IL,Missing,Application denied,Not applicable,Home improvement,Female,Principal residence,Site-built,17019010601,0.45,1973,56000,35000,1,30,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019000800,0.25,1264,50000,155000,1,40,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,information not provided by applicant,Principal residence,Site-built,17019010603,0.38,2543,129000,375000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17019001203,0.45,1264,135000,95000,1,30,NA
2019,IL,Missing,Application denied,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Second residence,Site-built,17019010204,0.25,1580,76000,35000,1,60,NA
2019,IL,Coles,Loan originated,Loan Propspector (LP) or Loan Product Advisor,Home purchase,Female,Principal residence,Site-built,17029000500,0.1,1264,71000,65000,1,50,NA
2019,IL,Missing,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17019010400,0.325,860,27000,35000,1,50,NA
2019,IL,Cumberland,Loan originated,Not applicable,Home improvement,Female,Principal residence,Site-built,17035972500,0.44,1264,77000,125000,1,40,NA
2019,IL,Coles,Loan originated,Not applicable,Refinancing,Male,Principal residence,Site-built,17029000300,0.25,1264,195000,145000,1,50,NA
2019,IL,Cumberland,Loan originated,Not applicable,Refinancing,Female,Principal residence,Site-built,17035972500,0.325,860,69000,105000,1,60,NA
2019,IL,Coles,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17029000500,0.7000000000000001,4,80000,135000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019010500,0.43,3380,175000,435000,1,40,NA
2019,IL,Missing,Loan originated,Not applicable,Home purchase,Male,Investment property,Site-built,17019010900,0.325,1264,111000,145000,1,60,NA
2019,IL,Coles,Application denied,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Manufactured home,17029001100,0.46,445,45000,45000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Investment property,Site-built,17029000400,0.25,1051,48000,35000,1,60,NA
2019,IL,Coles,Application denied,Not applicable,Home purchase,Male,Principal residence,Site-built,17029000900,0.41000000000000003,4,36000,75000,1,30,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17029000200,0.45,1264,79000,155000,1,50,NA
2019,IL,Missing,Application denied,Not applicable,Refinancing,Female,Principal residence,Site-built,17019010900,0.325,1264,23000,105000,1,50,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17029000600,0.48,1112,158000,165000,1,60,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000200,0.325,1693,69000,125000,1,60,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000900,0.25,1264,52000,55000,1,30,NA
2019,IL,Missing,Application denied,Not applicable,Cash-out refinancing,Male,Principal residence,Site-built,17019010700,0.7000000000000001,1264,64000,105000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17019001203,0.25,430,98000,115000,1,60,NA
2019,IL,Missing,Application denied,Desktop Underwriter (DU),Cash-out refinancing,information not provided by applicant,Principal residence,Site-built,17019010700,0.1,1193,225000,175000,1,60,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17029000200,0.39,460,35000,65000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000500,0.325,608,79000,75000,1,70,NA
2019,IL,Missing,Application approved but not accepted,Not applicable,Other purpose,Male,Principal residence,Site-built,17019010900,0.37,359,103000,25000,1,60,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17029000500,0.43,309,41000,45000,1,70,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000200,0.47000000000000003,1264,72000,135000,1,50,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home improvement,Male,Principal residence,Site-built,17029000500,0.45,591,118000,65000,1,60,NA
2019,IL,Coles,Loan originated,Not applicable,Home purchase,Male,Principal residence,Site-built,17029000500,0.1,1112,40000,25000,1,30,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Refinancing,Female,Principal residence,Site-built,17029000600,0.325,772,38000,65000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000600,0.1,1112,61000,135000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17029001100,0.25,1264,95000,105000,1,60,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Refinancing,Male,Principal residence,Site-built,17019001205,0.1,1443,127000,95000,1,30,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17029000900,0.43,1693,42000,125000,1,30,NA
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Investment property,Site-built,17019001000,0.325,288,79000,15000,1,60,NA
2019,IL,Missing,Loan originated,Not applicable,Home improvement,Male,Investment property,Site-built,17019010900,0.325,1264,233000,65000,1,30,NA
2019,IL,Missing,Application denied,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019010900,0.25,1264,75000,135000,1,50,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Investment property,Site-built,17029000500,0.325,860,51000,35000,1,70,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Cash-out refinancing,Male,Principal residence,Site-built,17029001100,0.36,1264,31000,75000,1,50,NA
2019,IL,Missing,Loan originated,Desktop Underwriter (DU),Home purchase,Male,Principal residence,Site-built,17019005800,0.43,1264,156000,335000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17029000700,0.1,1622,63000,115000,1,40,NA
2019,IL,Coles,Loan originated,Desktop Underwriter (DU),Home purchase,Female,Principal residence,Site-built,17029000300,0.4,1264,24000,95000,1,30,NA
