SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
120381,0,Cash loans,F,N,N,1,54000,562491,27189,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
117671,1,Cash loans,F,N,Y,0,112500,192514.5,9958.5,130500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,2
134767,0,Cash loans,M,Y,Y,0,135000,1251211.5,53140.5,1138500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
124352,1,Cash loans,M,Y,N,1,67500,206280,7906.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Security staff,3
111426,0,Cash loans,F,N,Y,0,202500,562491,24907.5,454500,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
112033,0,Cash loans,M,Y,N,1,90000,472500,14454,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
114395,0,Cash loans,F,Y,Y,2,292500,1096020,59589,9.00E+05,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,3
126964,0,Cash loans,F,N,Y,0,90000,225000,18171,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
130682,0,Cash loans,F,Y,Y,0,450000,1389204,130018.5,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,2
130130,0,Cash loans,F,N,Y,0,72000,781920,33129,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
138190,0,Cash loans,M,N,N,0,130500,427500,16245,427500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
118084,0,Cash loans,M,Y,Y,0,162000,781920,25101,675000,Children,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
100403,0,Cash loans,M,Y,Y,0,315000,1350000,39604.5,1350000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Sales staff,2
122110,0,Cash loans,F,N,N,1,157500,441000,17959.5,441000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
103529,0,Cash loans,F,N,Y,0,112500,911668.5,32877,706500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
120729,0,Cash loans,F,N,Y,0,135000,450000,24412.5,450000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,0,,1
121663,0,Cash loans,F,N,Y,3,135000,634482,20596.5,454500,Children,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,4
102872,0,Cash loans,M,N,Y,2,112500,331632,35847,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,4
134438,0,Cash loans,F,N,N,0,90000,278811,14251.5,189000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,2
128731,0,Cash loans,F,Y,Y,0,270000,965020.5,34794,814500,Family,Working,Higher education,Married,House / apartment,1,1,Core staff,2
107066,0,Cash loans,M,Y,Y,0,121500,630000,30307.5,630000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
113926,0,Cash loans,F,N,N,0,49500,142200,10435.5,112500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Municipal apartment,1,0,Laborers,1
121032,0,Cash loans,F,N,N,0,108000,810000,23341.5,810000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
114322,0,Cash loans,F,N,N,1,292500,1354500,47209.5,1354500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,,2
113879,0,Cash loans,F,N,Y,0,202500,724630.5,50431.5,684000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
131277,0,Cash loans,M,Y,Y,0,157500,9.00E+05,32017.5,9.00E+05,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
129124,0,Cash loans,M,Y,Y,0,193500,473760,49878,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
133977,0,Cash loans,F,Y,N,0,180000,334152,18126,270000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
130814,0,Cash loans,F,Y,Y,0,157500,327024,18391.5,270000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,2
128161,0,Cash loans,F,N,Y,0,162000,657000,35770.5,657000,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,1,0,High skill tech staff,1
127763,1,Cash loans,M,Y,N,0,157500,1002726,29448,837000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,Medicine staff,1
137327,0,Cash loans,F,N,N,0,135000,497520,39438,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
131187,0,Cash loans,F,N,Y,0,180000,595903.5,26379,481500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cleaning staff,2
117397,0,Cash loans,M,Y,N,1,135000,1006920,40063.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
110309,0,Cash loans,F,N,Y,1,121500,495000,23814,495000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
111824,0,Cash loans,M,Y,Y,0,360000,510102,38268,481500,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,2
137508,0,Cash loans,F,N,Y,0,103500,269550,13095,225000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
105828,0,Cash loans,M,N,Y,0,90000,284400,18306,225000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
125863,0,Cash loans,F,Y,Y,0,225000,177768,13063.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,2
123895,0,Cash loans,F,Y,N,0,391500,1042560,34587,9.00E+05,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,Sales staff,2
134808,0,Cash loans,F,N,Y,0,112500,104256,11074.5,90000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Cooking staff,2
113268,0,Cash loans,M,N,Y,0,202500,1535553,42223.5,1372500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
133101,0,Cash loans,M,N,Y,0,180000,531706.5,28993.5,459000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,1,1,,1
110331,0,Cash loans,F,N,Y,0,227250,1762110,48586.5,1575000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
110446,0,Cash loans,F,N,Y,0,202500,1096020,56092.5,9.00E+05,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,2
119991,0,Cash loans,F,N,Y,1,157500,729792,37390.5,630000,Unaccompanied,Commercial associate,Higher education,Married,Rented apartment,1,0,Core staff,3
123319,0,Cash loans,F,N,N,0,184500,331632,30816,315000,Unaccompanied,Working,Higher education,Separated,Municipal apartment,1,0,Core staff,1
125473,0,Cash loans,M,Y,Y,0,225000,1223010,51817.5,1125000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
121905,0,Cash loans,F,N,Y,0,225000,298512,33808.5,270000,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
102329,0,Cash loans,M,N,Y,0,225000,447768,35374.5,405000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
126413,0,Cash loans,F,Y,N,1,195750,225000,21582,225000,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,Accountants,3
125432,0,Cash loans,M,Y,N,1,202500,314100,19111.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,3
135130,0,Cash loans,F,N,Y,0,180000,959688,34600.5,810000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
103178,0,Cash loans,F,Y,N,1,99000,1012500,37651.5,1012500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,3
113729,0,Cash loans,F,N,Y,0,157500,451102.5,23161.5,337500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
117419,0,Cash loans,F,Y,N,1,67500,270000,15205.5,270000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3
117497,0,Cash loans,F,N,Y,0,162900,364896,17037,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
104227,0,Cash loans,F,Y,Y,0,90000,383787,27423,328500,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
109868,0,Cash loans,F,Y,Y,0,225000,781920,52254,675000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2
121267,0,Cash loans,M,Y,Y,0,270000,746280,54436.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
113537,0,Cash loans,M,Y,Y,1,180000,152820,15111,135000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,,3
121776,0,Cash loans,M,Y,N,0,216000,9.00E+05,46084.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
106606,0,Cash loans,F,Y,N,0,90000,675000,17937,675000,Family,Commercial associate,Higher education,Married,House / apartment,1,0,Core staff,2
136240,0,Cash loans,F,N,Y,1,112500,328405.5,16897.5,283500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2
111313,0,Cash loans,M,Y,Y,0,87300,521280,26743.5,450000,Family,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2
108052,0,Cash loans,F,Y,Y,0,90000,314100,15241.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
117658,0,Cash loans,M,Y,Y,0,292500,675000,70879.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,2
136493,0,Cash loans,M,N,Y,0,337500,9.00E+05,45954,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1
132765,0,Cash loans,F,N,Y,1,99000,166500,17613,166500,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,2
135319,0,Cash loans,F,N,Y,1,112500,247500,25488,247500,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Core staff,3
134113,0,Cash loans,M,Y,Y,0,450000,980181,47286,792000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,1
131096,0,Cash loans,M,Y,Y,1,225000,1024740,49428,9.00E+05,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,Managers,3
117103,0,Cash loans,M,N,Y,0,189000,157050,8145,112500,Other_A,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
109847,1,Cash loans,F,N,Y,0,157500,684706.5,30289.5,612000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
114769,0,Cash loans,F,N,Y,1,130500,301464,23949,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
119845,0,Cash loans,M,N,Y,2,157500,392427,22657.5,324000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
101718,0,Cash loans,F,N,Y,0,157500,1436850,42142.5,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Private service staff,2
130304,0,Cash loans,F,Y,N,2,135000,509400,37066.5,450000,Children,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,High skill tech staff,3
129395,0,Cash loans,F,N,N,1,135000,284400,14575.5,225000,Unaccompanied,Working,Higher education,Widow,With parents,1,1,Core staff,2
135029,0,Cash loans,F,N,N,0,225000,540000,17419.5,540000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
119029,0,Cash loans,M,Y,Y,0,256500,675000,34596,675000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,1,High skill tech staff,1
134782,0,Cash loans,F,N,Y,0,225000,1971072,68643,1800000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
133882,0,Cash loans,F,N,Y,2,135000,533668.5,25803,477000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
109639,0,Cash loans,F,N,Y,2,121500,265536,13684.5,180000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,4
118818,0,Cash loans,M,N,Y,0,90000,188685,9076.5,157500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
130356,0,Cash loans,M,Y,Y,0,315000,298467,35550,283500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,2
111515,0,Cash loans,F,N,Y,0,103500,9.00E+05,38263.5,9.00E+05,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
130104,0,Cash loans,F,N,N,0,225000,504000,24246,504000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
108429,0,Cash loans,F,N,Y,0,63000,225000,23184,225000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
101869,0,Cash loans,F,Y,Y,2,112500,450000,22977,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,4
138004,0,Cash loans,M,Y,N,1,175500,1040985,30568.5,909000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
135352,0,Cash loans,F,N,N,0,144000,1125000,109597.5,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,,1
124414,0,Cash loans,M,N,N,0,405000,454500,44275.5,454500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
119916,0,Cash loans,M,Y,Y,2,157500,134775,12492,112500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Laborers,4
124994,0,Cash loans,M,Y,Y,1,247500,781920,42547.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
110506,0,Cash loans,M,Y,Y,1,180000,728460,57685.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
106941,0,Cash loans,F,N,Y,0,67500,45000,4725,45000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
133209,0,Cash loans,F,N,Y,1,180000,180000,11007,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,3
134709,0,Cash loans,M,N,N,0,135000,112500,11943,112500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,Security staff,1
115959,0,Cash loans,M,Y,N,1,180000,518562,26604,463500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
109398,0,Cash loans,M,Y,Y,1,270000,373311,19188,283500,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,,3
136565,0,Cash loans,F,N,Y,2,67500,441000,34969.5,441000,Unaccompanied,Working,Incomplete higher,Married,With parents,1,1,Core staff,4
124853,0,Cash loans,M,N,Y,0,157500,604152,24088.5,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Managers,2
137670,0,Cash loans,F,N,Y,1,112500,283419,16398,234000,Children,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,2
137481,0,Cash loans,F,Y,Y,1,135000,457312.5,36261,373500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
122715,0,Cash loans,F,N,Y,0,112500,454500,18153,454500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Secretaries,2
115499,0,Cash loans,F,N,N,0,45000,173196,17257.5,153000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
100719,0,Cash loans,F,Y,Y,0,292500,746280,59094,675000,Family,Working,Higher education,Married,House / apartment,1,0,Medicine staff,2
107452,0,Cash loans,F,Y,N,1,90000,45000,4450.5,45000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
126369,0,Cash loans,M,N,N,0,211500,52128,6313.5,45000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,1,1,,1
122311,0,Cash loans,F,N,Y,0,126000,338832,16429.5,292500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
125506,1,Cash loans,F,Y,N,0,135000,9.00E+05,38133,9.00E+05,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,1,0,Laborers,1
100439,1,Cash loans,M,N,Y,0,81000,312840,22891.5,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,2
126477,1,Cash loans,M,N,Y,0,135000,490536,23989.5,405000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2
